DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
2,14.25,426.44675,0.334,419.33975,0.3095,2017.68375,426.93,0.3895,415.69325,0.43975,2014.705,426.1585,0.26325,418.912,0.27725,2013.84075,426.6475,0.24475,423.42825,0.2885,2022.7,3.938,-24.89,0.1005,420.076,0.34775,-0.03425,-0.0235,-0.0275,-0.671,-0.379,0.1095,-19.96925,-0.5905,0.253,2.365,1.88,-24.3915,-30.24,-26.0885,-26.9825,101.01,74.56,0.18475,-26.44,-24.5825,-20.335,23.55,24.745,31.125,26.2625,158.375,191.3,-35.7425,212.475,221.65,35.315,34.3325,40.36,39.41,45.38,-0.15,0.55,1.87,-16.04925,-15.4285,-10.4555,-13.3755,-12.6365,-11.3535,-9.406,-8.8635,-17.74275,-16.2745,-9.4385,-8.946,-10.152,-7.249,-14.738,-14.72225,-10.78825,-10.7625,-11.279,-11.499,-10.1925,-8.83075,-7.4835,-16.02775,-14.71,-14.35025,-13.905,-12.808,-11.7425,-9.85975,-9.20275,-18.5625,-16.98625,-15.56925,-14.50675,-13.917,-11.8675,-10.01375,-8.59,-8.407,-5.31975,-3.776
2,14.75,426.403,0.33475,419.45,0.32325,2015.4485,426.816,0.3875,416.56675,0.38,2014.8205,426.5785,0.3025,418.30275,0.281,2015.048,426.78525,0.257,423.538,0.29,2026.255,3.8,-24.94125,0.09425,420.02,0.341,-0.04725,-0.0251666666666667,-0.0143333333333333,-0.5745,-0.353333333333333,0.101,-17.379,-1.492,0.25475,2.465,2.025,-25.259,-30.04525,-25.95775,-26.94,100.995,74.72,0.182,-26.2425,-24.815,-20.4,21.6,20.44,25.8,20.99,159.9,190.5,-37.79,212.7,221.2,29.88,28.98,34.1525,32.5075,36.9725,-0.15,0.5025,1.56,-16.05,-15.421,-10.44975,-13.372,-12.635,-11.353,-9.398,-8.865,-17.769,-16.29,-9.438,-8.946,-10.1495,-7.2035,-14.755,-14.736,-10.79075,-10.76575,-11.2845,-11.531,-10.2075,-8.889,-7.486,-16.072,-14.74,-14.367,-13.90675,-12.873,-11.749,-9.873,-9.222,-18.594,-17.057,-15.617,-14.51025,-13.903,-11.856,-10.058,-8.617,-8.448,-5.14875,-3.74375
2,15.25,426.10725,0.425,420.683,0.30225,2015.367,426.734,0.456,416.0015,0.393,2013.259,425.116,0.32625,417.28225,0.233,2013.3715,426.459,0.367,422.978,0.30025,2025.732,3.90625,-25.11775,0.10175,420.352,0.281,-0.0225,-0.0268333333333333,-0.0169166666666667,-0.68775,-0.327666666666667,0.1205,-21.4035,-2.124,0.2965,2.24,2.04,-25.177,-29.883,-25.774,-27.37875,100.979,74.69,0.1805,-26.695,-25.0125,-20.4,16.6,14.98,20.1,16.1,159,190.8,-39.25,212.3,221.3,22.41,22.21,26.34,23.9775,28.3825,-0.16,0.4625,1.205,-16.044,-15.42,-10.44475,-13.372,-12.636,-11.355,-9.4,-8.867,-17.782,-16.306,-9.4365,-8.947,-10.13625,-7.254,-14.746,-14.726,-10.7925,-10.76875,-11.28875,-11.532,-10.209,-8.891,-7.488,-16.08,-14.731,-14.373,-13.90875,-12.876,-11.751,-9.876,-9.225,-18.595,-17.057,-15.608,-14.5135,-13.901,-11.857,-10.061,-8.621,-8.495,-5.24825,-3.752
2,15.75,425.294,0.327,420.8215,0.30075,2014.72575,426.56075,0.392,417.063,0.37225,2017.597,424.9865,0.2905,417.361,0.271,2013.961,425.46225,0.2395,423.49,0.23275,2025.281,3.775,-25.138,0.103,420.63825,0.2825,-0.0895,-0.0285,-0.0195,-0.48,-0.302,0.112,-18.2865,-1.46025,0.267,2.46,1.81,-25.524,-30.047,-26.03575,-27.403,100.976,74.315,0.1725,-26.915,-25.2075,-20.34,11.4,8.8,13,8.91,159,191.6,-37.92,212.1,221.4,14.385,14.47,16.935,15.87,18.2375,-0.16,0.4,0.775,-16.04,-15.417,-10.43975,-13.373,-12.636,-11.36275,-9.403,-8.868,-17.798,-16.322,-9.43525,-8.953,-10.144,-7.2645,-14.742,-14.742,-10.795,-10.777,-11.35,-11.531,-10.21275,-8.89825,-7.50025,-16.088,-14.721,-14.377,-13.9105,-12.881,-11.754,-9.878,-9.227,-18.596,-17.056,-15.599,-14.5175,-13.899,-11.858,-10.07675,-8.62475,-8.42,-5.3545,-3.6455
2,16.25,425.9975,0.334,419.484,0.3075,2017.23925,426.3075,0.39475,415.26975,0.425,2014.7655,425.215,0.295,419.406,0.25025,2013.57225,425.851,0.2655,423.398,0.257,2026.353,3.5825,-25.2775,0.095,420.418,0.288,-0.049,-0.049,-0.02425,-0.645,-0.189,0.103,-16.914,-1.642,0.256,2.295,1.76,-25.96925,-30.308,-26.467,-27.39675,100.9575,74.445,0.16825,-26.725,-25.18,-20.335,6.25,3.1,7.6,3.4125,161.45,191.075,-36.0725,211.875,221.225,7.265,7.225,8.49,7.555,9,-0.17,0.25,0.3325,-16.04575,-15.4205,-10.4485,-13.375,-12.63925,-11.36625,-9.41625,-8.87475,-17.8125,-16.3785,-9.4365,-8.958,-10.146,-7.2675,-14.75125,-14.7485,-10.811,-10.78,-11.355,-11.53075,-10.21525,-8.90025,-7.502,-16.106,-14.72925,-14.3825,-13.9255,-12.89875,-11.765,-9.8935,-9.23,-18.63125,-17.06675,-15.59125,-14.542,-13.91,-11.87175,-10.07975,-8.62725,-8.4635,-5.224,-3.794
2,16.75,425.63025,0.3445,421.037,0.29675,2014.51,426.175,0.4015,416.886,0.345,2015.67575,425.0805,0.28125,417.79725,0.23125,2014.593,425.68275,0.278,423.094,0.239,2028.539,3.841,-25.122,0.094,420.95825,0.286,0.00475,-0.052,-0.047,-0.527,-0.21425,0.1,-20.31275,-2.2945,0.3055,2.4075,1.81,-25.63375,-30.61175,-26.8715,-26.926,100.97325,74.33,0.1695,-27.35,-25.355,-20.395,3.1,0.56,4.5,1.0225,159.55,190.35,-36.6525,211.725,221.175,2.4125,2.8,3.34,2.8025,3.2075,-0.18,0.14,0.01,-16.033,-15.4085,-10.4455,-13.3725,-12.63,-11.3365,-9.4185,-8.8765,-17.82325,-16.39125,-9.4345,-8.958,-10.1355,-7.23775,-14.739,-14.75475,-10.816,-10.7825,-11.359,-11.5185,-10.218,-8.859,-7.50425,-16.078,-14.72325,-14.3815,-13.9265,-12.9025,-11.76825,-9.89675,-9.2185,-18.64025,-17.045,-15.5815,-14.546,-13.8925,-11.859,-10.0405,-8.62925,-8.369,-5.159,-3.6975
2,17.25,425.86825,0.3205,420.7735,0.26575,2015.911,426.476,0.396,416.9375,0.34175,2017.549,425.2545,0.291,419.51625,0.2205,2018.51075,426.0815,0.272,422.966,0.166,2028.571,3.4865,-25.08,0.0955,421.262,0.27325,-0.0215,-0.014,-0.066,-0.425,-0.209,0.096,-23.91225,-1.906,0.2585,2.355,1.7,-25.8265,-30.5275,-26.702,-27.1305,100.97825,74.355,0.16475,-27.88,-25.41,-20.435,1.65,-0.445,3.05,-0.14,158.1,188,-37.815,211.65,221.1,0.4825,0.89,1.09,0.54,0.5925,-0.19,-0.1,-0.17,-16.028,-15.4025,-10.4445,-13.373,-12.6305,-11.3395,-9.3875,-8.8675,-17.79,-16.2885,-9.4335,-8.9585,-10.13825,-7.19125,-14.7395,-14.7215,-10.8195,-10.785,-11.364,-11.52,-10.206,-8.861,-7.4945,-16.0865,-14.6875,-14.3645,-13.927,-12.8495,-11.7565,-9.8725,-9.221,-18.614,-17.0565,-15.572,-14.551,-13.8925,-11.8545,-10.043,-8.6085,-8.386,-5.31975,-3.725
2,17.75,425.887,0.316,419.708,0.278,2014.12225,426.319,0.389,416.1295,0.3415,2018.069,425.4005,0.2775,417.721,0.2575,2017.2285,426.201,0.26925,423.4775,0.17,2030,3.6055,-25.36725,0.0985,421.355,0.25925,-0.012,-0.03575,-0.03125,-1.133,-0.10925,0.11375,-23.08625,-1.519,0.30525,2.32,1.91,-25.69975,-30.574,-26.937,-27.36475,101.0035,74.335,0.167,-27.7425,-25.3175,-20.425,0.8,-1.0375,2.1,-0.6975,158.4,186.85,-40.605,211.925,221.1,0.1,0.5875,0.5875,0.1,0.07,-0.19,-0.16,-0.2275,-16.04525,-15.4045,-10.446,-13.37575,-12.64,-11.3755,-9.4235,-8.87975,-17.8475,-16.41575,-9.4305,-8.9565,-10.153,-7.271,-14.7785,-14.7625,-10.8135,-10.7865,-11.368,-11.52675,-10.22025,-8.9065,-7.50925,-16.1265,-14.713,-14.374,-13.9275,-12.90975,-11.77425,-9.90225,-9.237,-18.66425,-17.09675,-15.584,-14.556,-13.9035,-11.864,-10.0455,-8.6095,-8.441,-5.2125,-3.719
2,18.25,425.957,0.33,419.7,0.289,2018.0725,426.447,0.368,416.37425,0.373,2015.236,425.73825,0.2775,417.99075,0.207,2015.4805,426.4015,0.238,423.697,0.197,2029.03,3.8965,-25.48975,0.101,421.554,0.249,-0.113,-0.024,-0.007625,-0.753,-0.239,0.11425,-20.93,-2.2035,0.309,2.2,1.79,-25.7615,-30.686,-26.9895,-27.806,101.009,74.2325,0.1655,-28.38,-25.3,-20.45,0.5,-1.64,1.45,-0.96,160.35,185.75,-40.355,211.85,221.2,0.02,0.325,0.31,-0.06,-0.01,-0.19,0.0575,-0.26,-16.055,-15.407,-10.46375,-13.376,-12.641,-11.385,-9.4365,-8.8845,-17.866,-16.4535,-9.43075,-8.9575,-10.1625,-7.273,-14.7865,-14.769,-10.82025,-10.78575,-11.43,-11.536,-10.221,-8.914,-7.518,-16.1315,-14.744,-14.381,-13.9365,-12.9255,-11.787,-9.919,-9.2405,-18.6995,-17.1075,-15.5955,-14.5675,-13.9115,-11.8695,-10.017,-8.62125,-8.5915,-5.4135,-3.8
2,18.75,426.26,0.328,421.44825,0.282,2018.361,426.308,0.37,416.6115,0.3755,2023.7795,425.879,0.26925,419.446,0.259,2015.93625,426.6265,0.208,423.86575,0.2315,2030.357,3.8715,-25.364,0.107,421.79,0.243,-0.000375,-0.033,-0.006875,-0.704,-0.309,0.084,-16.951,-3.3825,0.278,2.21,1.72,-25.98775,-30.45775,-27.697,-27.995,101.0235,74.2,0.164,-28.405,-25.51,-20.485,0.4,-1.86,1.225,-1.22,158.2,185.85,-39.325,211.775,221.125,-0.02,0.1,-0.1,-0.325,-0.165,-0.19,0.05,-0.29,-16.0555,-15.40475,-10.465,-13.37675,-12.641,-11.3965,-9.45025,-8.88875,-17.8805,-16.4575,-9.42925,-8.9575,-10.171,-7.2795,-14.7905,-14.7705,-10.81175,-10.785,-11.43525,-11.54275,-10.222,-8.9215,-7.52,-16.136,-14.7425,-14.3855,-13.93575,-12.9295,-11.79,-9.922,-9.243,-18.70625,-17.1265,-15.59,-14.571,-13.92,-11.906,-10.11775,-8.638,-8.454,-5.3645,-3.67
2,19.25,426.214,0.31675,419.924,0.2695,2018.948,426.4355,0.35375,416.334,0.333,2020.9085,426.04725,0.26425,419.4325,0.2425,2019.011,426.737,0.218,423.6935,0.245,2030.47775,3.6985,-25.2605,0.1005,421.679,0.24875,-0.04275,-0.0285,-0.079,-0.879,-0.3675,0.075,-21.0735,-1.823,0.2965,2.1575,1.635,-25.88,-30.17475,-27.693,-28.1455,100.985,74.425,0.168,-28.385,-25.72,-20.4525,0.3,-2.0275,1.1,-1.28,158.1,185.2,-39.92,211.625,221.225,-0.06,0.06,-0.12,-0.36,-0.23,-0.2,-0.02,-0.29,-16.069,-15.3975,-10.46525,-13.37575,-12.6415,-11.40025,-9.45225,-8.89,-17.90175,-16.473,-9.42875,-8.95825,-10.1755,-7.286,-14.79125,-14.76975,-10.8035,-10.78425,-11.44,-11.54575,-10.22325,-8.9235,-7.528,-16.14775,-14.773,-14.39875,-13.935,-12.94375,-11.80375,-9.94,-9.2465,-18.68825,-17.12125,-15.5915,-14.57475,-13.91775,-11.90775,-10.12,-8.643,-8.4185,-5.609,-3.6925
2,19.75,426.643,0.309,421.837,0.282,2017.66,426.69575,0.33625,417.885,0.3625,2022.21025,426.03875,0.25025,419.704,0.2435,2017.61275,426.499,0.196,423.791,0.23,2029.095,3.58,-25.363,0.104,421.328,0.24025,-0.01625,-0.0455,-0.063,-0.839,-0.1455,0.104,-19.7895,-1.15725,0.304,2.165,1.69,-25.7255,-30.1515,-27.422,-28.398,100.95825,74.53,0.1675,-28.83,-25.86,-20.49,0.2,-1.94,1,-1.275,157.05,185.4,-38.74,211.55,221.2,-0.06,0.05,-0.12,-0.37,-0.24,-0.19,0.03,-0.3,-16.0575,-15.395,-10.4665,-13.376,-12.6415,-11.3955,-9.4445,-8.888,-17.912,-16.4485,-9.429,-8.9585,-10.178,-7.2845,-14.777,-14.7655,-10.79525,-10.78325,-11.4445,-11.5475,-10.2215,-8.92,-7.524,-16.143,-14.744,-14.3935,-13.935,-12.936,-11.7965,-9.928,-9.247,-18.6765,-17.079,-15.595,-14.5775,-13.9115,-11.902,-10.111,-8.642,-8.40525,-5.6915,-3.7115
2,20.25,426.75725,0.319,419.672,0.2775,2021.633,426.696,0.357,416.22675,0.329,2023.49175,426.33575,0.243,419.4725,0.228,2018.0925,426.641,0.194,423.639,0.208,2027.84825,3.787,-25.13,0.109,421.644,0.23875,-0.01325,-0.028,-0.09125,-0.516,-0.163,0.081,-22.942,-1.2625,0.29,2.1,1.68,-26.14925,-30.4865,-27.353,-28.3685,100.967,74.4475,0.166,-28.23,-25.7975,-20.555,0.2,-1.92,0.9,-1.3175,158.4,185.85,-37.9225,211.6,221.05,-0.06,0.05,-0.12,-0.37,-0.24,-0.19,0.0575,-0.3,-16.0595,-15.392,-10.4675,-13.3755,-12.6415,-11.3995,-9.447,-8.8895,-17.9175,-16.4385,-9.4295,-8.95925,-10.18,-7.283,-14.764,-14.7595,-10.7885,-10.78325,-11.44975,-11.551,-10.222,-8.9225,-7.5255,-16.139,-14.7455,-14.398,-13.93425,-12.939,-11.8005,-9.931,-9.2495,-18.6645,-17.066,-15.59,-14.58125,-13.912,-11.9045,-10.1135,-8.644,-8.45025,-5.59725,-3.72625
2,20.75,426.23,0.311,421.758,0.2875,2019.49725,426.5915,0.38575,418.17825,0.3365,2023.267,426.14075,0.2315,419.631,0.259,2018.6685,426.612,0.19775,422.9755,0.203,2027.906,3.6125,-25.227,0.101,421.43125,0.2475,-0.01,-0.03125,-0.0035,-0.849,-0.11725,0.087,-22.77975,-1.588,0.2885,2.2875,1.88,-25.4255,-30.23375,-27.418,-28.21525,100.977,74.145,0.17125,-28.89,-25.81,-20.55,0.2,-1.96,1,-1.23,160.75,186,-37.88,211.55,221,-0.06,0.04,-0.12,-0.38,-0.24,-0.2,0.05,-0.3,-16.061,-15.395,-10.468,-13.375,-12.6415,-11.4025,-9.4495,-8.891,-17.8805,-16.4245,-9.43075,-8.95925,-10.1825,-7.28575,-14.7475,-14.76,-10.781,-10.78575,-11.4535,-11.5545,-10.222,-8.9245,-7.5275,-16.136,-14.744,-14.402,-13.93375,-12.9425,-11.804,-9.934,-9.2515,-18.645,-17.0525,-15.58,-14.58475,-13.912,-11.9075,-10.116,-8.646,-8.46,-5.799,-3.67275
2,21.25,426.1775,0.303,421.267,0.254,2019.32425,426.512,0.3585,417.4615,0.329,2021.102,426.149,0.2245,419.61825,0.1875,2018.376,426.3805,0.1755,423.734,0.20325,2026.009,3.738,-24.972,0.095,421.46925,0.2445,-0.104,-0.03375,-0.033,-1.3775,-0.16125,0.078,-25.7185,-1.8195,0.28,2.3775,1.94,-25.2785,-30.4695,-27.286,-28.279,100.986,74.01,0.1655,-28.73,-25.77,-20.47,0.3,-1.895,1.2,-1.135,159.6,186.9,-38.815,211.6,221.05,-0.06,0.05,-0.12,-0.37,-0.24,-0.195,0.06,-0.3,-16.081,-15.395,-10.469,-13.3755,-12.64375,-11.4155,-9.452,-8.89425,-17.8475,-16.424,-9.4315,-8.96,-10.1855,-7.285,-14.728,-14.762,-10.779,-10.7915,-11.4585,-11.55925,-10.22675,-8.926,-7.529,-16.1325,-14.76275,-14.41625,-13.933,-12.954,-11.807,-9.9365,-9.2535,-18.6385,-17.0365,-15.584,-14.5875,-13.91175,-11.91,-10.1185,-8.653,-8.50525,-5.66625,-3.74175
2,21.75,426.293,0.305,420.1455,0.281,2017.68125,426.49,0.365,417.353,0.36175,2017.98725,425.97475,0.236,419.5115,0.24,2017.131,426.5925,0.18975,423.98825,0.184,2028.81,3.6065,-24.822,0.11625,421.40775,0.2445,-0.0485,-0.0415,-0.04725,-0.891,-0.263,0.092,-30.9855,-2.1005,0.32025,2.28,1.835,-25.135,-30.4965,-27.484,-27.899,100.9915,74.12,0.172,-28.7475,-26.0275,-20.4025,0.2,-1.98,1,-1.165,161.6,187.325,-39.615,211.3,221.1,-0.06,0.04,-0.12,-0.38,-0.24,-0.19,-0.015,-0.3,-16.081,-15.40375,-10.46575,-13.3765,-12.64375,-11.42,-9.46525,-8.89475,-17.879,-16.43,-9.432,-8.96025,-10.196,-7.2945,-14.711,-14.77,-10.77775,-10.799,-11.46275,-11.565,-10.22725,-8.934,-7.5345,-16.1295,-14.7575,-14.42,-13.933,-12.95675,-11.82275,-9.955,-9.25525,-18.66225,-17.07975,-15.587,-14.58875,-13.91325,-11.91825,-10.1325,-8.65475,-8.489,-5.886,-3.73325
2,22.25,426.42525,0.3045,419.833,0.27,2017.3595,426.5025,0.349,415.957,0.357,2018.429,426.065,0.25,419.5785,0.191,2016.06725,426.52575,0.1985,423.5755,0.195,2025.269,3.622,-25.014,0.104,421.309,0.248,-0.027,-0.025,-0.011875,-0.84375,-0.229,0.09,-31.2265,-1.337,0.297,2.2475,1.675,-24.931,-30.66575,-27.681,-28.2775,100.97125,74.3025,0.172,-28.125,-26.0125,-20.235,0.3,-1.945,1.025,-1.13,163.1,188.325,-39.67,211.175,221.175,-0.06,0.05,-0.12,-0.38,-0.24,-0.2,-0.19,-0.3,-16.015,-15.38925,-10.47625,-13.37275,-12.63875,-11.433,-9.44675,-8.892,-17.858,-16.432,-9.43,-8.956,-10.207,-7.305,-14.69,-14.772,-10.8145,-10.8005,-11.409,-11.573,-10.2175,-8.943,-7.53,-16.13375,-14.72975,-14.404,-13.9345,-12.94375,-11.8265,-9.957,-9.2565,-18.648,-16.95825,-15.58825,-14.587,-13.9085,-11.91075,-10.1355,-8.65575,-8.487,-5.66075,-3.696
2,22.75,426.361,0.30575,421.055,0.242,2016.2695,426.4135,0.3335,416.286,0.271,2019.6945,425.664,0.232,419.741,0.223,2016.407,426.472,0.1975,423.62175,0.20325,2023.737,3.81475,-24.787,0.0965,421.533,0.243,-0.03,-0.062,-0.00025,-0.97175,-0.1285,0.0825,-25.665,-1.662,0.24375,2.255,1.765,-24.495,-30.917,-26.7755,-28.378,100.961,74.305,0.184,-28.04,-26.03,-20.35,0.3,-1.94,1.1,-1.21,161.7,188.2,-38.94,211,221.2,-0.0675,0.05,-0.12,-0.37,-0.24,-0.2,-0.19,-0.3,-16.106,-15.418,-10.4725,-13.379,-12.647,-11.438,-9.481,-8.898,-17.799,-16.424,-9.437,-8.95125,-10.21,-7.31075,-14.707,-14.789,-10.814,-10.826,-11.35775,-11.58,-10.235,-8.945,-7.5375,-16.144,-14.7665,-14.438,-13.9375,-12.967,-11.83,-9.959,-9.2585,-18.668,-17.125,-15.594,-14.55675,-13.918,-11.927,-10.149,-8.663,-8.44225,-5.3095,-3.691
2,23.25,426.047,0.307,421.25875,0.236,2018.097,426.2845,0.336,416.24125,0.334,2016.55,425.55,0.22825,419.725,0.19675,2016.3585,426.341,0.22475,424.2545,0.1675,2026.1325,3.9385,-24.84175,0.12175,421.6665,0.234,-0.031,-0.0605,-0.06475,-0.964,-0.154,0.08175,-24.034,-1.426,0.2345,2.085,1.8775,-24.53875,-31.063,-27.298,-28.59525,100.99375,74.25,0.185,-28.11,-26.05,-20.31,0.2,-1.84,1,-1.22,162.9,188.7,-40.54,210.9,221.1,-0.06,0.04,-0.12,-0.37,-0.24,-0.19,-0.19,-0.3,-16.11,-15.421,-10.46825,-13.3825,-12.647,-11.443,-9.483,-8.898,-17.796,-16.4,-9.43775,-8.952,-10.213,-7.312,-14.696,-14.785,-10.81325,-10.82475,-11.36175,-11.586,-10.237,-8.947,-7.54,-16.141,-14.76025,-14.436,-13.9415,-12.968,-11.848,-9.978,-9.26,-18.671,-17.119,-15.598,-14.55675,-13.912,-11.928,-10.152,-8.665,-8.507,-5.363,-3.667
2,23.75,426.15325,0.2985,421.00825,0.28275,2016.614,426.611,0.339,416.857,0.368,2016.4425,425.9265,0.2135,419.523,0.237,2016.055,426.713,0.224,424.118,0.201,2029.59675,3.8015,-24.9335,0.113,421.6495,0.24,-0.0495,-0.063,-0.04875,-1.453,-0.15225,0.0945,-21.43,-1.653,0.2785,2.16,1.76,-24.675,-30.6895,-27.07,-28.94575,100.97225,74.08,0.17375,-27.78,-25.8675,-20.31,0.3,-1.87,1,-1.24,163.5,189.35,-39.2425,210.625,220.875,-0.06,0.05,-0.12,-0.3725,-0.2375,-0.2,0.0575,-0.3,-16.115,-15.424,-10.472,-13.379,-12.647,-11.447,-9.486,-8.899,-17.805,-16.414,-9.4395,-8.957,-10.217,-7.315,-14.693,-14.79,-10.8405,-10.8305,-11.422,-11.593,-10.238,-8.949,-7.541,-16.14025,-14.768,-14.43725,-13.944,-12.96925,-11.851,-9.98,-9.261,-18.663,-17.114,-15.601,-14.589,-13.907,-11.93,-10.154,-8.667,-8.522,-5.58725,-3.742
3,0.25,423.173,0.337,421.868,0.447,2020,422.67375,0.2755,419.705,0.396,2028.332,422.9405,0.344,421.8045,0.451,2016.77625,423.02625,0.24075,422.44,0.304,2018.05725,2.96,-24.95775,0.12175,422.67325,0.45,-0.0415,-0.0425,-0.016,-0.566,-0.251,0.0875,-17.1635,-2.1025,0.289,2.35,1.7,-20.8075,-27.3975,-23.8375,-30.077,100.9405,76.2,0.21775,-27.22,-23.135,-19.3,0.1,-2.33,0.8,-0.84,156.3,196.7,-43.39,218.9,226.9,-0.06,0.06,-0.18,-0.06,-0.24,-0.19,0.15,-0.3,-16.15,-15.66925,-10.76525,-13.991,-13.4775,-12.65425,-11.1015,-10.61675,-18.2565,-17.04875,-9.7805,-9.40075,-11.964,-9.5525,-15.50125,-15.677,-10.84925,-10.86975,-12.9345,-13.27275,-12.29,-11.1195,-9.7425,-16.3315,-15.5485,-14.837,-14.648,-13.777,-13.106,-11.67475,-11.04525,-18.66925,-17.415,-16.04175,-13.9735,-14.6275,-13.1595,-11.801,-10.5825,-6.575,-6.15475,-2.70025
3,0.75,422.983,0.339,421.8085,0.447,2019.5265,422.7625,0.2705,417.99325,0.4265,2027.2535,423.141,0.3125,419.5495,0.4775,2017.3205,423.134,0.236,422.70325,0.28475,2017.1755,3.0705,-25.252,0.125,422.78575,0.453,0.017,-0.05625,0.00875,-0.54375,-0.31775,0.092,-21.1945,-2.701,0.3,2.3475,1.72,-21.08425,-27.58275,-23.17575,-29.91325,100.917,76.2175,0.2115,-27.51,-23.415,-19.405,0.1,-2.34,0.825,-0.88,157.7,195.6,-44.07,218.275,226.025,-0.06,0.06,-0.18,-0.07,-0.24,-0.19,0.15,-0.3,-16.127,-15.67575,-10.77075,-14.00625,-13.477,-12.6555,-11.10275,-10.61775,-18.245,-17.07325,-9.77675,-9.39975,-11.96525,-9.555,-15.49825,-15.67975,-10.847,-10.872,-12.936,-13.27725,-12.291,-11.12,-9.74275,-16.3295,-15.55,-14.83625,-14.649,-13.77875,-13.106,-11.67375,-11.046,-18.62,-17.4015,-16.036,-13.969,-14.6275,-13.1595,-11.8005,-10.582,-5.9605,-6.1165,-2.52675
3,1.25,423.1215,0.3075,421.538,0.464,2019.561,422.97025,0.255,417.52075,0.43325,2030.96,422.976,0.324,421.006,0.424,2016.38,423.129,0.232,422.515,0.306,2016.6995,2.834,-25.67725,0.11475,422.78825,0.4645,0.0105,-0.034,-0.0055,-0.3085,-0.325,0.07875,-19.31775,-2.513,0.271,2.38,1.78,-21.542,-27.839,-23.52875,-29.58525,100.89775,76.2175,0.2085,-27.6,-23.5725,-19.4275,0.1,-2.33,0.9,-0.86,156.8,195.5,-41.6,218.1,226.075,-0.06,0.06,-0.18,-0.06,-0.2475,-0.19,0.15,-0.3,-16.1025,-15.683,-10.7755,-14.00125,-13.4765,-12.6555,-11.10375,-10.61825,-18.24975,-17.095,-9.7775,-9.39875,-11.964,-9.5545,-15.493,-15.68025,-10.845,-10.87325,-12.9375,-13.28175,-12.2925,-11.12075,-9.7435,-16.32875,-15.5455,-14.8355,-14.651,-13.781,-13.106,-11.67275,-11.04625,-18.59325,-17.3955,-16.03025,-13.964,-14.62825,-13.16,-11.801,-10.5815,-6.32,-6.19975,-2.5715
3,1.75,423.1135,0.321,421.411,0.4605,2017.654,422.6115,0.231,417.355,0.3795,2028.9165,423.1445,0.337,418.044,0.469,2015.66775,423.4335,0.256,422.635,0.301,2018.51275,2.90775,-25.7355,0.12025,422.85675,0.449,-0.016,-0.06,-0.113,-0.4275,-0.243,0.09925,-16.323,-2.629,0.282,2.38,1.675,-21.991,-27.9765,-25.142,-29.61875,100.881,76.2675,0.197,-27.67,-23.65,-19.445,0.1,-2.305,0.7,-0.81,156.9,195.175,-41.85,218.05,226.1,-0.06,0.06,-0.18,-0.06,-0.24,-0.19,0.14,-0.3,-16.0595,-15.642,-10.781,-13.9985,-13.4755,-12.646,-11.104,-10.6185,-18.228,-17.0835,-9.744,-9.375,-11.96275,-9.553,-15.4855,-15.6725,-10.834,-10.869,-12.9185,-13.282,-12.277,-11.12125,-9.744,-16.323,-15.5405,-14.835,-14.64825,-13.781,-13.103,-11.668,-11.047,-18.591,-17.382,-16.0195,-13.95425,-14.627,-13.1555,-11.798,-10.5745,-6.7865,-6.216,-2.5945
