DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1
2,12.75,426.651,3.7815,424.7055,4.4485,2050.34,426.6025,3.805,424.9155,4.4735,2055.137,426.499,3.824,425.107,4.261,2056.632,425.95,3.781,423.9175,4.7895,2054.3025,425.972,3.874,422.2445,5.2635,2051.066,426.888,4.005,424.2845,4.809,2044.462,4.209,4.794,0.51,425.148,4.315,0.364,-0.2135,-0.006,33.034,0.7275,0.681,240.297,12.8055,1.301,3.565,2.975,1.58,1.19,0.57,3.672,3.6185,4.035,4.2175,4.232,4.6395,4.826,98.074,52.73,3.327,10.815,11.765,12.395,13.415,12.095,120.45,586.4,567.6,76.835,271,349.7,396.63,319.55,372.95,1201.35,1196.54,1184.27,853.26,889.02,836.755,99.525,572.545,478.61,274.48,3.5685,3.4305,3.5485,3.984,4.212,4.166,5.395,5.929,6.6825,3.524,3.344,4.214,4.55,5.106,5.592,6.2155,7.816,9.778,4.609,4.076,4.0165,4.2735,4.42,5.0995,5.2025,5.524,5.1245,4.3,3.41,3.838,3.719,4.7965,5.887,6.913,9.06,3.566,3.041,2.9705,3.381,3.6375,4.367,5.378,6.574,8.214,5.714,-1.9365
2,13.25,426.596,3.725,424.82,4.506,2052.245,426.4545,3.756,425.334,4.608,2047.571,426.3145,3.861,425.316,4.406,2046.774,426.663,3.6945,423.872,4.6115,2050.336,426.051,3.618,423.416,4.649,2045.633,426.5265,3.957,424.7075,4.4895,2050.104,4.3955,5.1805,0.491,424.988,4.1865,0.2825,-0.246,-0.03,30.062,0.483,0.673,235.331,9.37,1.367,3.64,3.095,1.6,1.205,0.57,4.12,4.26,4.322,4.424,4.503,5.35,5.6355,98.035,50.71,3.6435,11.205,11.55,12.83,13.76,12.88,117.6,554.15,547.5,75.18,272.7,351.5,376.91,321.6,377.35,1165.33,1154.05,1157.51,826.33,832.15,800.11,96.885,537.675,471.42,260.02,4.053,3.514,3.6335,4.018,4.259,4.165,5.411,5.933,6.694,3.9125,3.506,4.29,4.5675,5.1195,5.597,6.211,7.818,9.777,5.141,4.394,4.109,4.271,4.435,5.106,5.214,5.525,5.143,4.564,3.471,3.86,3.715,4.8,5.886,6.935,9.059,3.724,3.204,3.039,3.407,3.659,4.365,5.368,6.5765,8.213,8.284,0.94
2,13.75,426.138,3.757,424.9485,4.18,2040.997,425.8345,3.757,425.479,4.065,2040,425.802,3.767,425.122,4.111,2048.615,425.6865,3.747,423.75,4.533,2046.8115,425.0985,3.821,422.3355,4.8745,2043.167,426.332,3.85,425.255,4.549,2044.0315,4.4745,5.4235,0.4605,424.774,4.1285,0.4435,-0.1,0.1365,30.394,0.465,0.66,220.134,7.2755,1.3685,3.775,3.19,1.66,1.24,0.56,4.649,4.543,4.859,4.999,5.1385,5.88,6.041,97.999,49.955,3.693,11.05,10.685,10.635,12.285,13.68,108.8,525.49,510.8,70.68,273.4,352.7,346.57,322.8,383.5,1105.705,1093.29,1113.845,599.755,554.57,512.48,90.04,417.24,511.2,328.405,4.922,3.8845,3.759,4.095,4.291,4.164,5.411,5.931,6.693,4.139,3.739,4.375,4.651,5.1435,5.6195,6.224,7.819,9.8,5.508,4.662,4.198,4.426,4.453,5.111,5.217,5.539,5.201,4.523,3.504,3.864,3.713,4.812,5.895,6.9195,9.057,3.944,3.413,3.0935,3.418,3.6515,4.347,5.368,6.572,8.222,9.3685,3.9605
2,14.25,426.1005,3.78,424.104,4.394,2043.7655,426.0645,3.828,424.636,4.672,2038.685,425.923,3.808,424.671,5.315,2041.143,426.079,3.824,423.3645,4.96,2035.399,425.204,3.8895,423.3325,4.0605,2040.0175,426.496,4,424.046,3.88,2039.7045,4.572,5.516,0.4255,424.798,4.177,0.181,-0.0615,0.223,30.798,0.2615,0.7165,201.407,6.874,1.3355,3.785,3.13,1.65,1.21,0.56,4.5865,4.747,4.665,4.815,5.1745,5.905,5.913,97.981,50.04,4.009,10.875,10.65,9.83,11.665,13.41,106.05,469.7,469.55,64.925,275.2,355.7,302.225,325.05,379.4,985.435,984.19,980.7,540.19,526.235,497.12,82.8,396.79,404.16,262.225,5.027,4.15,3.8075,4.104,4.292,4.1655,5.4085,5.931,6.6985,4.2835,3.918,4.425,4.6575,5.128,5.615,6.227,7.845,9.798,5.776,4.799,4.236,4.381,4.448,5.111,5.2245,5.56,5.379,4.563,3.536,3.882,3.707,4.8,5.8945,6.9315,9.056,4.2945,3.5015,3.1155,3.4565,3.6655,4.333,5.361,6.572,8.205,9.0805,5.1985
2,14.75,425.791,3.89,423.951,4.516,2039.0515,425.827,3.9315,424.441,4.313,2038.276,425.706,3.901,424.244,3.9825,2042.727,425.68,3.9625,422.491,5.4695,2049.9525,425.209,3.8335,422.604,4.608,2041.609,425.858,4.05,423.905,4.771,2048.625,4.486,5.423,0.377,424.39,4.219,0.554,-0.099,0.4955,29.316,0.811,0.698,182.4835,4.699,1.294,3.695,3.15,1.63,1.23,0.55,5.069,4.861,5.198,5.302,5.427,6.072,5.6965,97.9945,49.44,4.238,10.82,10.355,9.14,10.115,11.93,105,425.135,426,58.985,275.05,355.65,261.39,323.1,370.8,896.36,885.32,888.57,437.475,339.005,356.54,74.11,346.835,335.63,172.97,4.9985,4.305,3.834,4.118,4.2985,4.17,5.405,5.94,6.702,4.6005,4.143,4.475,4.677,5.126,5.61,6.216,7.8455,9.797,5.796,5.104,4.249,4.4015,4.454,5.1115,5.223,5.561,5.5465,4.7565,3.6195,3.8875,3.6735,4.826,5.907,6.936,9.055,4.328,3.585,3.196,3.482,3.708,4.3355,5.363,6.539,8.198,9.99,6.47
2,15.25,425.638,3.931,424.149,4.043,2050.526,425.712,3.9385,425.4,4.528,2038.42,425.5415,3.929,424.077,4.619,2042.419,425.334,3.932,422.9675,5.378,2040.438,424.7435,3.954,422.443,4.217,2039.346,425.996,4.044,424.387,3.8755,2038.125,4.4485,5.6435,0.329,424.026,4.111,0.513,-0.099,0.539,22.119,0.499,0.683,150.479,3.612,1.244,3.73,3.07,1.65,1.19,0.54,4.988,4.958,5.045,5.202,5.2515,6.109,5.829,97.972,49.66,4.33,9.99,9.62,8.36,8.35,8.78,90.5,364.92,370.9,52.09,275.6,354.2,211.13,321.3,362.7,783.675,771.32,768.83,398.02,202.61,174.15,64.385,272.16,171.68,100.6,5.111,4.49,3.899,4.15,4.302,4.172,5.402,5.931,6.699,4.8955,4.224,4.528,4.698,5.145,5.626,6.233,7.826,9.772,5.785,5.256,4.277,4.418,4.448,5.106,5.22,5.5445,5.652,4.842,3.689,3.879,3.668,4.844,5.905,6.936,9.055,4.093,3.584,3.1795,3.505,3.688,4.355,5.365,6.553,8.198,10.164,5.854
2,15.75,425.518,3.929,423.872,4.602,2031,425.7345,3.947,424.2745,4.418,2034.161,425.842,3.9215,424.51,3.964,2041.5475,425.354,3.975,422.653,4.64,2046.216,425.0445,3.969,422.4615,5.357,2039.074,426.198,4.112,423.764,5.021,2040.908,4.48,5.687,0.27,424.066,4.098,0.394,0.058,0.2535,19.089,0.029,0.635,114.004,0.365,1.225,3.8,3.215,1.59,1.2,0.52,4.8805,4.731,4.99,5.132,5.182,5.778,5.625,97.9725,48.405,4.3425,8.675,8.665,7.575,8.325,8.455,80.15,283.04,291.55,41.75,274.7,350.6,146.2,320.45,356.3,619.375,614.63,623.295,388.135,266.76,217.34,51.84,190.57,130.355,67.555,4.941,4.495,3.919,4.201,4.298,4.171,5.403,5.9385,6.698,5.088,4.4795,4.524,4.715,5.165,5.621,6.233,7.7955,9.7715,5.77,5.288,4.325,4.432,4.4555,5.1065,5.217,5.534,5.414,4.786,3.688,3.903,3.681,4.809,5.8905,6.9365,9.057,3.968,3.512,3.219,3.518,3.715,4.3635,5.368,6.5685,8.2025,9.4765,6.49
2,16.25,425.427,3.9005,424.2245,4.375,2042.264,425.715,3.922,424.2515,4.6485,2034.497,425.453,3.905,424.186,4.709,2040.744,425.334,3.868,422.924,4.669,2031.6835,425.05,3.889,423.766,4.072,2045.628,426.1475,4.0085,424.317,4.039,2033.275,4.527,5.7395,0.2035,424.17,4.122,0.418,0.042,0.414,15.717,0.08,0.623,70.719,-1.263,1.15,3.7,3.09,1.54,1.105,0.48,4.8125,4.682,4.7205,4.8325,4.74,5.1655,5.01,97.968,49.35,4.331,7.235,7.13,6.84,7.545,6.6,66.8,201.78,206.4,30.915,274.4,344.4,80.2,317.9,346.7,448.13,436.62,458.29,229.19,207.865,180.845,39.9,124.42,87.29,48.93,4.801,4.3365,3.97,4.2355,4.305,4.17,5.4035,5.937,6.696,5.1845,4.6085,4.6215,4.73,5.1785,5.621,6.2295,7.7955,9.7705,5.596,5.233,4.369,4.448,4.475,5.108,5.214,5.533,5.0635,4.64,3.713,3.9055,3.686,4.8075,5.889,6.9385,9.0565,3.689,3.464,3.2525,3.5235,3.71,4.36,5.3675,6.567,8.1995,7.931,6.61
2,16.75,425.838,3.791,424.244,4.548,2033.275,426.0475,3.734,424.794,4.268,2031.673,426.0225,3.743,424.7945,4.4475,2037.821,425.828,3.714,423.982,4.756,2042.7675,425.503,3.745,423.451,5.092,2035.596,426.4965,3.953,424.755,4.835,2039.434,4.477,5.524,0.146,424.131,4.15,0.6085,0.063,0.82,13.4725,0.549,0.596,34.72,-6.199,1.078,3.44,2.88,1.44,1.01,0.45,4.769,4.6305,4.585,4.839,4.811,5.0805,4.6715,97.949,50.555,4.065,5.715,5.585,5.6,5.845,5.665,51.4,112.86,113.75,19.17,272.75,342.4,25.785,315.5,342.3,242.31,243.29,251.345,150.955,131.025,121.96,25.73,78.085,47.125,35.53,4.457,4.282,3.9755,4.257,4.299,4.169,5.398,5.9355,6.6935,4.9185,4.5245,4.645,4.734,5.1765,5.6205,6.2285,7.795,9.7695,5.2745,5.113,4.3725,4.471,4.4865,5.115,5.214,5.5515,4.6425,4.4965,3.744,3.934,3.6945,4.833,5.888,6.936,9.0555,3.535,3.327,3.237,3.5355,3.7075,4.3565,5.368,6.568,8.1975,7.5695,5.853
2,17.25,425.883,3.6835,424.287,4.5075,2044.4345,425.799,3.7215,424.234,4.719,2041.105,426.0525,3.736,423.844,4.582,2032.396,425.7875,3.695,422.523,5.124,2030.111,425.58,3.655,424.58,4.1405,2044.4885,426.352,3.903,424.8085,4.15,2035.109,4.273,5.148,0.119,424.291,4.1295,0.442,0.149,0.63,9.303,0.455,0.509,5.318,-10.6975,0.915,3.335,2.74,1.33,0.95,0.4,4.258,4.123,4.352,4.4115,4.273,4.281,3.654,97.952,50.58,3.918,4.59,4.39,3.93,4.475,4.52,31.75,50.175,49.05,8.96,272,337.25,-14.45,311.45,336.2,101.885,101.22,109.645,69.91,50.965,44.73,12.37,33.325,23.895,21.03,4.2135,4.107,3.954,4.2675,4.299,4.168,5.395,5.934,6.692,4.5015,4.4015,4.6265,4.74,5.173,5.6205,6.2285,7.794,9.7685,4.961,4.928,4.3665,4.463,4.4945,5.115,5.2145,5.559,4.3225,4.345,3.765,3.935,3.722,4.815,5.8875,6.934,9.051,3.2695,3.235,3.2175,3.5505,3.71,4.353,5.3665,6.5645,8.1945,5.735,5.177
2,17.75,425.793,3.812,424.6485,4.287,2033.167,425.595,3.818,425.0855,4.1625,2036.5,425.9375,3.725,425.335,4.2245,2039.071,425.918,3.561,423.5425,4.518,2043.481,425.675,3.606,423.0795,4.936,2031.4605,427.113,3.997,425.568,4.738,2036.554,4.016,4.684,0.149,424.306,4.189,0.5685,0.155,0.694,6.543,0.128,0.445,-12.704,-13.69,0.779,3.21,2.615,1.19,0.835,0.34,3.626,3.46,3.7075,3.711,3.457,3.369,2.235,97.9545,50.25,3.718,3.28,2.87,2.88,3.1,3.21,11.55,9.16,13.2,2.04,272.1,331.9,-54.73,311.6,330,24.77,22.515,24.01,15.86,11.63,10.95,2.6,8.585,6.61,5.885,3.913,4.097,3.978,4.281,4.306,4.1665,5.393,5.93,6.688,4.059,4.147,4.608,4.7525,5.167,5.6195,6.228,7.794,9.767,4.612,4.7265,4.3525,4.48,4.496,5.102,5.2145,5.5555,4.009,4.081,3.739,3.92,3.7475,4.85,5.8875,6.926,9.049,3.022,3.116,3.1805,3.551,3.708,4.3485,5.3655,6.567,8.1915,4.736,4.8045
2,18.25,426.118,3.783,425.5035,4.267,2034.99,426.278,3.796,425.752,4.6685,2030.79,426.208,3.734,425.827,4.1145,2032.961,426.322,3.7465,425.076,3.981,2033.6565,425.694,3.521,424.764,4.028,2046.0365,427.663,4.021,426.9015,4.4095,2042.625,4.002,4.3315,0.1585,424.185,4.39,0.643,0.161,0.758,3.452,-0.199,0.372,-18.6695,-10.909,0.694,3.115,2.555,1.08,0.78,0.32,2.9885,2.7885,2.982,2.9805,2.894,2.5835,1.2935,97.9965,53.025,3.492,2.46,2.145,2.1,2.35,2.405,1.7,-2.3,3.05,0.35,269.95,326.35,-73.625,305.65,324.1,1.335,1.045,1.335,0.785,0.85,0.72,0.4,0.485,0.215,0.2,3.5015,3.7425,3.897,4.276,4.3065,4.165,5.3925,5.931,6.689,3.5725,3.9195,4.5795,4.7635,5.161,5.619,6.23,7.7935,9.766,4.296,4.469,4.3085,4.455,4.497,5.122,5.213,5.56,3.677,3.797,3.6985,3.93,3.7755,4.8425,5.886,6.935,9.0525,2.6645,2.9805,3.144,3.5455,3.71,4.3445,5.3645,6.566,8.203,2.742,1.511
2,18.75,426.596,3.631,425.372,4.397,2037.255,426.632,3.634,425.583,4.011,2047.765,426.716,3.646,426.161,4.1315,2044.3015,426.688,3.595,424.88,4.457,2041.686,426.57,3.363,423.9765,4.9635,2031.0105,428.4445,3.8525,427.285,4.761,2029.396,4.0845,3.8695,0.1765,424.443,4.306,0.6545,0.167,0.822,2.17,-0.526,0.369,-17.1,-8.76,0.6885,3.17,2.55,1.145,0.81,0.34,2.491,2.279,2.495,2.457,2.2275,2.068,1.013,98.042,53.725,3.188,2.02,1.71,1.95,2,1.93,0.7,-3.71,1.7,0.26,267.7,323.7,-71.79,302.2,320.8,0.13,0,0.26,0.02,0.23,0.18,0.24,0.08,-0.17,-0.1,3.186,3.45,3.864,4.298,4.293,4.1635,5.387,5.9315,6.688,3.3055,3.6415,4.499,4.743,5.15,5.6185,6.227,7.838,9.765,3.887,4.26,4.258,4.444,4.5,5.121,5.218,5.5655,3.236,3.531,3.652,3.932,3.775,4.85,5.901,6.944,9.047,2.422,2.847,3.115,3.533,3.698,4.34,5.359,6.5605,8.185,1.328,-0.1025
2,19.25,426.883,3.778,425.342,4.376,2044.11,426.842,3.782,425.593,4.779,2038.667,426.902,3.581,425.572,4.792,2039.463,426.926,3.609,424.928,4.439,2040.4075,426.727,3.404,425.589,4.44,2049.731,428.1735,3.8475,426.788,4.216,2047.113,4.098,3.673,0.174,424.614,4.296,0.592,0.038,0.83,1.631,-0.0025,0.372,-20.43,-7.597,0.698,3.04,2.51,1.11,0.78,0.33,2.3145,1.838,2.22,2.121,1.562,1.667,0.625,98.042,55.495,2.973,1.83,1.52,1.43,1.79,1.83,0.6,-3.61,1.6,0.23,266.3,322.6,-69.35,300.4,319,0.13,-0.02,0.25,0.02,0.22,0.17,0.24,0.07,-0.185,-0.105,2.782,3.27,3.8315,4.31,4.319,4.162,5.3885,5.931,6.686,3.1445,3.3935,4.455,4.731,5.157,5.618,6.227,7.84,9.743,3.536,4.0965,4.226,4.45,4.496,5.132,5.22,5.564,2.963,3.269,3.59,3.945,3.805,4.847,5.9,6.9435,9.051,2.195,2.7365,3.079,3.525,3.69,4.335,5.359,6.5585,8.201,-0.264,-2.137
2,19.75,427.411,3.864,425.297,4.4235,2034.13,427.248,3.869,425.807,4.443,2044.975,427.508,3.8655,426.076,4.4455,2043.182,427.204,3.778,425.055,4.927,2041.414,427.119,3.334,425.791,4.8825,2037.185,428.4565,3.9595,427.7795,4.964,2037.444,4.1505,3.35,0.173,424.771,4.421,0.672,0.132,0.886,1.593,0.051,0.361,-21.3965,-7.205,0.678,3.14,2.53,1.09,0.77,0.33,2.072,1.6625,1.9895,1.885,1.446,1.3955,0.216,98.033,56.36,3.029,1.5,1.24,1.005,1.49,1.505,0.6,-3.52,1.45,0.24,263.9,321.45,-70.205,299.25,318.15,0.13,-0.02,0.25,0.01,0.22,0.17,0.24,0.07,-0.19,-0.11,2.585,3.165,3.7615,4.3135,4.339,4.1605,5.397,5.935,6.685,3.055,3.256,4.467,4.742,5.157,5.617,6.23,7.7985,9.7635,3.431,3.926,4.214,4.498,4.502,5.144,5.2225,5.563,2.8825,3.2085,3.5745,3.9655,3.825,4.848,5.885,6.923,9.0505,2.113,2.565,3.088,3.52,3.703,4.336,5.36,6.562,8.1805,-1.869,-3.887
2,20.25,427.7805,3.463,425.0655,4.2795,2039.168,427.9345,3.475,426.063,4.485,2034.56,427.79,3.454,425.241,4.492,2039.4385,427.621,3.343,424.799,4.7655,2038.109,427.1935,3.2805,425.2715,4.3875,2055.2725,428.665,3.566,426.6415,4.0205,2046.0395,4.162,3.078,0.18,424.794,4.324,0.615,0.121,0.866,1.295,-0.566,0.35,-22.343,-7.162,0.67,3.1,2.54,1.12,0.78,0.325,1.8705,1.643,1.838,1.551,1.252,1.164,0.009,98.054,57.04,2.93,1.3,0.88,0.86,1.21,1.36,0.6,-3.49,1.6,0.22,263.9,320.3,-70.53,299.1,316.9,0.13,-0.02,0.25,0.01,0.22,0.17,0.24,0.07,-0.19,-0.11,2.364,2.992,3.713,4.321,4.33,4.168,5.403,5.935,6.6995,2.88,3.154,4.387,4.733,5.154,5.615,6.236,7.844,9.784,3.281,3.78,4.198,4.511,4.5,5.151,5.223,5.5595,2.655,3.147,3.581,3.979,3.832,4.844,5.886,6.925,9.049,2.06,2.554,3.076,3.516,3.701,4.333,5.3615,6.56,8.179,-3.096,-5.368
2,20.75,427.3355,3.481,425.945,4.278,2037.793,427.585,3.483,425.913,4.532,2048.281,427.7245,3.4815,425.9935,4.4105,2045.054,427.811,3.472,423.968,5.3,2046.386,427.6055,3.206,424.4195,4.0765,2037.604,429.286,3.679,426.884,4.497,2043.981,4.136,2.715,0.175,424.706,4.296,0.708,0.0525,0.8135,1.556,-0.0395,0.362,-22.925,-6.053,0.655,3.12,2.52,1.065,0.74,0.3,1.7025,1.534,1.669,1.622,1.236,1.03,-0.039,98.0405,58.015,2.794,1.16,0.86,0.62,1.13,1.16,0.6,-3.39,1.6,0.18,263.4,319.1,-68.6,298.9,316.2,0.13,-0.02,0.25,0.01,0.22,0.17,0.24,0.07,-0.19,-0.11,2.259,2.84,3.656,4.323,4.328,4.168,5.405,5.935,6.684,2.719,3.098,4.372,4.726,5.1485,5.611,6.225,7.7995,9.7615,3.215,3.671,4.182,4.5105,4.499,5.155,5.2245,5.559,2.592,3.085,3.54,3.999,3.846,4.825,5.8865,6.923,9.048,1.839,2.406,3.0995,3.519,3.711,4.331,5.361,6.559,8.1785,-4.0065,-5.796
2,21.25,427.391,3.571,425.88,4.23,2048.07,427.755,3.573,426.434,4.245,2044.222,427.854,3.609,426.6135,4.292,2046.447,427.995,3.569,425.116,4.356,2045.7215,427.542,3.048,424.665,4.153,2059.2395,428.947,3.7695,426.078,4.221,2048.573,4.133,2.166,0.177,424.757,4.282,0.7585,0.117,1.115,1.318,-0.109,0.356,-23.441,-6.019,0.664,3.13,2.53,1.07,0.76,0.295,1.585,1.198,1.502,1.447,0.787,0.752,-0.376,98.0415,59.975,2.567,0.8,0.62,0.28,0.88,0.82,0.5,-3.35,1.5,0.21,263.4,317.1,-69.22,297.3,315.6,0.13,-0.02,0.25,0.01,0.22,0.17,0.24,0.07,-0.19,-0.11,2.076,2.778,3.617,4.325,4.344,4.167,5.404,5.935,6.686,2.526,3.04,4.358,4.721,5.149,5.606,6.238,7.799,9.7605,3.112,3.533,4.154,4.5195,4.498,5.159,5.229,5.559,2.527,2.92,3.5,4.018,3.882,4.838,5.887,6.921,9.047,1.676,2.279,3.071,3.521,3.714,4.33,5.36,6.558,8.177,-4.268,-6.208
2,21.75,427.525,3.6725,426.339,4.297,2050.13,427.739,3.669,426.554,4.558,2050.167,427.425,3.67,426.1395,4.5675,2052.227,427.616,3.677,425.4025,4.373,2048.782,427.702,3.251,425.4565,3.765,2046.6365,428.749,3.7845,427.097,3.969,2047.436,4.143,1.917,0.182,425.027,4.283,0.679,0.1,0.692,0.98,-0.24,0.354,-22.035,-5.023,0.667,3.09,2.475,1.04,0.74,0.31,1.286,0.879,1.296,1.142,0.707,0.5055,-0.671,98.064,61.475,2.399,0.58,0.36,0.21,0.49,0.61,0.6,-3.31,1.4,0.21,263.5,315.8,-69.28,297.1,314.4,0.13,-0.03,0.25,0.01,0.22,0.17,0.24,0.07,-0.19,-0.11,1.934,2.68,3.6295,4.325,4.356,4.1705,5.404,5.933,6.686,2.403,2.98,4.318,4.725,5.155,5.6015,6.224,7.799,9.7595,2.898,3.455,4.098,4.524,4.504,5.163,5.235,5.565,2.473,2.899,3.464,4.018,3.882,4.855,5.887,6.921,9.046,1.609,2.232,3.0485,3.524,3.71,4.333,5.359,6.557,8.1765,-4.8115,-6.383
2,22.25,427.254,3.784,425.1795,4.52,2049.633,427.332,3.785,426.347,4.494,2046.529,427.571,3.752,426.5805,4.5585,2048.56,427.47,3.656,426.033,5.153,2060.13,427.351,3.197,425.659,4.319,2062.527,428.821,4.027,426.601,4.332,2055.827,4.018,1.696,0.176,424.965,4.353,0.749,0.13,0.923,1.043,-0.3715,0.343,-22.4075,-5.54,0.691,3.04,2.455,1.05,0.74,0.3,0.9825,0.766,0.947,0.783,0.524,0.435,-0.705,98.072,62.81,2.2015,0.37,0.16,-0.02,0.27,0.49,0.7,-3.28,1.7,0.19,263.8,315.1,-69.66,295.2,312.6,0.13,-0.03,0.25,0.01,0.22,0.16,0.24,0.07,-0.2,-0.11,1.801,2.527,3.5895,4.3275,4.353,4.1765,5.403,5.93,6.6865,2.318,2.918,4.297,4.73,5.155,5.5995,6.224,7.7985,9.759,2.743,3.343,4.064,4.519,4.514,5.163,5.2345,5.566,2.307,2.878,3.427,4.015,3.856,4.855,5.8875,6.92,9.045,1.523,2.195,3.03,3.537,3.707,4.367,5.3585,6.556,8.1755,-5.391,-6.641
2,22.75,427.7655,3.8095,426.188,4.319,2059.766,427.753,3.798,426.3295,4.813,2064.509,427.883,3.742,426.423,4.791,2055.889,427.97,3.6715,426.979,4.8035,2050.882,427.5215,3.235,426.465,4.291,2049.7105,428.994,3.8585,427.047,4.097,2048.7,4.007,1.645,0.19,425.056,4.439,0.693,0.126,0.866,1.111,-0.189,0.333,-23.3625,-5.041,0.67,3.02,2.45,1.06,0.73,0.31,0.841,0.583,0.6495,0.573,0.193,0.291,-0.767,98.062,63.7,2.0915,0.36,0.1,-0.05,0.32,0.54,0.6,-3.27,1.5,0.2,263.8,315.1,-66.13,293.9,313.4,0.13,-0.02,0.25,0.01,0.22,0.17,0.24,0.07,-0.2,-0.11,1.709,2.435,3.56,4.329,4.349,4.183,5.402,5.931,6.693,2.243,2.855,4.281,4.72,5.154,5.5995,6.237,7.798,9.758,2.613,3.252,4.04,4.514,4.51,5.163,5.233,5.5595,2.142,2.703,3.391,4.013,3.863,4.856,5.881,6.9185,9.044,1.457,2.08,3.002,3.528,3.718,4.386,5.3585,6.555,8.1745,-5.607,-6.844
2,23.25,427.949,3.829,425.709,4.59,2048.573,427.976,3.858,425.969,4.673,2047.939,428.064,3.883,426.6895,4.043,2052.755,428.078,3.7845,425.955,4.971,2061.753,427.611,3.277,425.888,4.477,2076.239,428.893,3.901,426.735,4.547,2065.625,3.989,1.5665,0.185,425.4395,4.505,0.7235,0.132,0.74,1.3075,-0.168,0.3505,-21.085,-5.261,0.666,2.91,2.39,1.02,0.71,0.285,0.709,0.342,0.4365,0.357,0.049,-0.015,-1.029,98.058,63.23,2.082,0.12,-0.04,-0.09,0.17,0.29,0.6,-3.26,1.6,0.2,260.6,313.5,-67.59,292.3,312.1,0.13,-0.02,0.25,0.01,0.21,0.17,0.24,0.06,-0.19,-0.11,1.631,2.394,3.497,4.3165,4.352,4.189,5.401,5.934,6.695,2.187,2.793,4.288,4.709,5.155,5.6,6.234,7.798,9.757,2.486,3.19,4.055,4.53,4.505,5.173,5.235,5.552,2.001,2.671,3.362,4.012,3.864,4.855,5.883,6.9175,9.0235,1.399,2.053,2.984,3.529,3.71,4.342,5.36,6.5685,8.1735,-5.9965,-7.2745
2,23.75,428.134,3.851,426.501,4.317,2062.491,428.213,3.842,426.798,4.874,2059.254,428.118,3.875,427.104,4.944,2051.314,428.331,3.751,426.372,4.829,2047.8,427.853,3.24,426.231,3.926,2058.872,429.2405,3.911,427.341,4.011,2056.46,4.023,1.358,0.183,425.551,4.468,0.7245,0.148,0.838,2.092,-0.183,0.344,-28.348,-5.286,0.67,2.93,2.32,1.015,0.725,0.28,0.509,0.241,0.291,0.242,0.021,-0.042,-1.24,98.073,64.26,2.061,0.11,-0.11,-0.15,0.05,0.26,0.5,-3.29,1.4,0.18,256.7,313.5,-65.62,291.8,311.2,0.13,-0.03,0.25,0.01,0.21,0.17,0.24,0.06,-0.2,-0.11,1.582,2.367,3.5205,4.306,4.3625,4.164,5.401,5.936,6.698,2.143,2.73,4.253,4.702,5.154,5.6005,6.237,7.7985,9.756,2.4,3.175,4.0765,4.5435,4.5285,5.1735,5.234,5.552,1.915,2.706,3.3405,4.009,3.872,4.8565,5.884,6.923,9.0225,1.336,1.925,2.953,3.531,3.715,4.337,5.3615,6.5675,8.1725,-6.589,-7.6825
